text,sentiment,video_id,target_neg,target_neu,target_pos,like_count,source_url
I watched the first and second Maleficent in one go just hours ago. First movie was awesome. But my god this second one is kinda awful... Angelina Jolie is still amazing tho,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"If you watch this trailer, that reminds me when Shrek found the bunch of Ogres in Shrek Forever After.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I think the trailer was fine, yeah the fire makes lord Farquaad look better 😃",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Should have called it Black White, or Dark White...hahahaha",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Sprunki Phase 3 Situation,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirro mirro on the wall what movie did u make,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I can hear Walt Disney's frozen head screaming in the Disney Vault.,negative,iV46TJKL8cU,0.8,0.15,0.05,1433,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror mirror on the wall, this disaster beats the Titanic's fall",negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
Interviewer: So how many trailers will you upload? Disney: *Yes*,positive,n0OFH4xpPr4,0.05,0.15,0.8,1384,https://www.youtube.com/watch?v=n0OFH4xpPr4
Gal played her real life character 😊,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror Mirror in the hall, take Snow White of the Cinema´s Wall",negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
Is it too late for them to swap roles?,negative,iV46TJKL8cU,0.8,0.15,0.05,3394,https://www.youtube.com/watch?v=iV46TJKL8cU
"Why is Maleficent’s ""look"" more brown than black now?",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Even Mickey stopped smiling after seeing this,negative,iV46TJKL8cU,0.8,0.15,0.05,387,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow White and the seven cgi’s,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
mirror mirror on the wall please let me unsee it all,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Sand brown with RTX ON"" Ahh movie ☠️☠️☠️☠️☠️☠️",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Disney: Hello, I like money! Fans: And what is your reason to create a remake of this movie? Disney: Money",positive,n0OFH4xpPr4,0.05,0.15,0.8,297,https://www.youtube.com/watch?v=n0OFH4xpPr4
*DISNEY CALM DOWN YOU GUYS JUST RELEASED A TRAILER FOR MULAN YESTERDAY WE GET IT YOU GUYS ARE A MONOPOLY!*,positive,n0OFH4xpPr4,0.05,0.15,0.8,2605,https://www.youtube.com/watch?v=n0OFH4xpPr4
*1st.* He tried to kiss you *WHILE* *YOUR SLEEP* WITH HIS *CREEPY ASS* *2nd.* I can already tell there relationship will be like Anna and the Prince from frozen,positive,n0OFH4xpPr4,0.05,0.15,0.8,277,https://www.youtube.com/watch?v=n0OFH4xpPr4
I’m sorry that Andrew Burnap has to go through this if I were him I would just quit,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I myself cursed,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Disney:“Coming to a theater near you Me:GET IN THE BUNKER,negative,iV46TJKL8cU,0.8,0.15,0.05,634,https://www.youtube.com/watch?v=iV46TJKL8cU
Why do they use actors? The whole thing is computer generated anyway.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
And the worst movie award goes to…. NOT WHITE AND THE 7 UNUSED POLAR EXPRESS CHARACTERS FROM TEMU!!!,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
"I think the best part of the trailer is Gal Gadot shutting down Rachel Zegler for being too opinionated. Somehow, Disney knew in advance that her opinions would tank the movie.",negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Ts is a horror movie🥀,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
For those who don't know... Snow White was the one whose skin was whiter than snow.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Magic Mirror on the wall Who's the weirdest of them all,negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
One of the most obnoxious trailers I've seen in a long time,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I kinda feel disappointed with this. Many lost their lives to the war, and a lot of things to consider and then Maleficent just turned away with that in an instant and then boom, happy ending. Not to mention the Kingdom massacred the fairies, lock them up in a cathedral as they disappear one by one and then we just got a lighthearted ending. It’s more favorable to me if yes, let’s say Maleficent forgave them (in the blink of an eye lol) but she realized that because of that, humans and fairies can’t really co-exist and she part ways with Aurora for eternity. Idk, because of the plot structure, this should have at least an ending similar to this.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
The same movie which started Disney's reputation ended it at the same time. Incredible,negative,iV46TJKL8cU,0.8,0.15,0.05,394,https://www.youtube.com/watch?v=iV46TJKL8cU
Why are people hating this movie?,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
i showed this to my therapist..... hes in therapy now T_T,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
"i kinda liked the beginning of the first film, but hated the ending. i might hate the beginning to this film and might hate the ending to it as well. im so attached to the classic cartoon animation, even",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"It is a must watch movie, I watched it and it's awesome!! Watch it in 4d",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
hey iam watching custers last stand staring ben hur,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
2:24 the best part.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
wait did i just watch the whole movie?,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Snow white ❌️ Mud brown✅️,negative,iV46TJKL8cU,0.8,0.15,0.05,9,https://www.youtube.com/watch?v=iV46TJKL8cU
"This wedding was almost a ""RED WEDDING""",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Well it makes sense malificent siwnt want to let aurora go I mean Mal married Ben and turned har into a lizard,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Narrator: Quiet, composed, graceful, disciplined. These are the qualities we see in a good wife. These are the qualities we see in Mulan. Maleficent: well, well Edit: Omg guys thanks for the like! Let's support Disney movies ❤",positive,n0OFH4xpPr4,0.05,0.15,0.8,1041,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Disney: ""Coming to theaters near you."" Me: ""Hey 911, I'd like to report a threat.""",negative,iV46TJKL8cU,0.8,0.15,0.05,704,https://www.youtube.com/watch?v=iV46TJKL8cU
Me: what's on today's agenda? Mum: *DONT! RUIN MY MORNING*,positive,n0OFH4xpPr4,0.05,0.15,0.8,137,https://www.youtube.com/watch?v=n0OFH4xpPr4
No one can be better than Angelina Gal sucks !!!,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
If you feel like MALEFICENT isn't the bad guy then like this comment,positive,n0OFH4xpPr4,0.05,0.15,0.8,2584,https://www.youtube.com/watch?v=n0OFH4xpPr4
i'm tired of everyone having to steal something from maleficent.,positive,n0OFH4xpPr4,0.05,0.15,0.8,3724,https://www.youtube.com/watch?v=n0OFH4xpPr4
Snow White was the movie that started the famous studio. It’s almost poetic that the remake should destroy it.,negative,iV46TJKL8cU,0.8,0.15,0.05,6,https://www.youtube.com/watch?v=iV46TJKL8cU
this is groos sa fff!!!,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I’m going to see this tomorrow but can someone tell me if I need to watch the other one first?😂,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Coming to a theatre near you."" *ALL CALL SIGNS BE ADVISED WE ARE EVACUATING THE CIVILLIANS TO THE WASHINGTON MONUMENT EVAC SITE!*",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Yeah this is the last movie to watch at the movie theater before Covid-19 Hopefully I can come to the movie theater again this year or next year...,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Snow White ❤😊,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"A Beautiful Story of bonding between Mom and Daughter, beautifully crafted costumes and VFX, watch full story about this movie @why this film youtube channel",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Amazing wonderful great 😍😍 The queen of the queens is MALEFICENT,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Saw the film yesterday. It was brilliant. Looking forward to rewatching the first one. Angelina Jolie is a great actress. Really enjoyed it. Had no doubts going in I’d like it. And after leaving theater I loved it.,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
1:32 *sees Queen* Woah *Sees maleficent* W O A H dayum girl!,positive,n0OFH4xpPr4,0.05,0.15,0.8,267,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Someone said, ""The only snow that's white here is the one Disney's executives are snorting.""",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
this movie is amazing,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Yeah let me have of that I love her ⚡ :v,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I always remembered from when I was a kid how scarey she was yet so elegant, great sense of humor. I am so happy we all manifested the movie through our love to be a fairy. Whats the philosophy of sleeping beauty and the meaning behind the spindle wheel? And Elenor Audely had an excellent voice. Maleficent 2014 was incredible. Just enough elements from the animated movie to do justice! Good job Linda Woolverton. Love tonight from Chicago= Paul DiGrazia",positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Mirror mirror on the wall whats the worst CGI of them all,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
I liked both parts of the movie,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
This movie makes the anime series Redo Healer look childsafe,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Please don't hate on the characters.. Except Snow white and the 8 CGIs,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Doctor Strange gave Maleficient the Time Stone too! 😱,positive,n0OFH4xpPr4,0.05,0.15,0.8,86,https://www.youtube.com/watch?v=n0OFH4xpPr4
The CGI creators for this were probably bought out of a walmart.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Everyone: omg the new lion king was so good and nostalgic Me:MALEFICENT 2!!!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,468,https://www.youtube.com/watch?v=n0OFH4xpPr4
"“Mirror mirror on the wall, who has made the worst movie of them all?”",negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirror mirror on the wall whose the black person in snow white,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
The queen is the hero😂,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Maleficent 2: Monster-in-Law!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,112,https://www.youtube.com/watch?v=n0OFH4xpPr4
Ahhh that's just mother's love 😘😘😘😍 ... sweet🙈,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Honestly people are just revisting this video in order to check if the dislikes have hit 1M or not...,negative,iV46TJKL8cU,0.8,0.15,0.05,640,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow white and the seven cgi abominations,negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Mirror, mirror on the wall, whats the worst remake of all?""",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
“Love Doesn’t Always End Well” You know what I mean...,positive,n0OFH4xpPr4,0.05,0.15,0.8,842,https://www.youtube.com/watch?v=n0OFH4xpPr4
My finger is exhausted from liking all the comments,negative,iV46TJKL8cU,0.8,0.15,0.05,56686,https://www.youtube.com/watch?v=iV46TJKL8cU
It should have been called Queen:mistress of evil or something because the Queen were the evil one while maleficent didn't actually do anything evil really,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
This Video's Dislike counter is more than the amount of kilos that CaseOh weighs💀,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Now shall you deal with me, oh prince, and all the powers of Hell."" - Maleficent",positive,n0OFH4xpPr4,0.05,0.15,0.8,7,https://www.youtube.com/watch?v=n0OFH4xpPr4
Boycott of the actress's films Gal Gadot,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Half good, half evil, super deadly when mad ... sounds like any mother....",positive,n0OFH4xpPr4,0.05,0.15,0.8,3557,https://www.youtube.com/watch?v=n0OFH4xpPr4
We need melificen3 plse can u dir3c 5he melificen3,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Is it avabile for my age,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Lov this movie. Make me feel like want to keep watching it again and again and again. Awsome movie!!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,10,https://www.youtube.com/watch?v=n0OFH4xpPr4
When One of those false fire alarms goes off at 4am Me: DoN't RuiN mY MoRNing,positive,n0OFH4xpPr4,0.05,0.15,0.8,90,https://www.youtube.com/watch?v=n0OFH4xpPr4
I love her,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
The movie is just image with no story,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Thanos felt pretty guilty for not snapping this one,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
I love it she has the same design but she is golden.,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
I watched movies free on online even I don't dare to watch this movie even it's free only words on my mouth this movie succccccccccks,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Angelina: create me something to wear for battle Costume depart: a swimsuit. Angelina:well..well..well,positive,n0OFH4xpPr4,0.05,0.15,0.8,1110,https://www.youtube.com/watch?v=n0OFH4xpPr4
FREE PALESTINE. WE WON'T SUPPORT A ZIO movie 🇵🇸✊🏻,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
"I asked ChatGPT to rewrite this movie, and it replied, “I’m sorry, I can’t improve something that’s already beyond saving.”",negative,iV46TJKL8cU,0.8,0.15,0.05,401,https://www.youtube.com/watch?v=iV46TJKL8cU
Hope the Apple wins,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
I can't help but think that Disney is trying to send a message,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Wolverine is Hugh Jackman, Ironman is Robert Downey Jr And no doubt, Maleficent is Angelina Jolie..",positive,n0OFH4xpPr4,0.05,0.15,0.8,307,https://www.youtube.com/watch?v=n0OFH4xpPr4
Well can you really blame her? What happened to her is traumatizing for a first and only love.,positive,n0OFH4xpPr4,0.05,0.15,0.8,6415,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Aurora will finally get the love of a real mother"" That itself sounds insulting Edit: wow!😮 thanks for the likes I nearly choked lmao",positive,n0OFH4xpPr4,0.05,0.15,0.8,2389,https://www.youtube.com/watch?v=n0OFH4xpPr4
Mud brown and the seven cgi trolls,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
pretty good movie! but i have to say something..... ALADDIN IS BETTER!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
The janitors getting a day off with this one,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Thank you Disney for managing to get a comment section that brought back my faith in humanity,negative,iV46TJKL8cU,0.8,0.15,0.05,316,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror Mirror on the wall, which is the best comment section of them all?",negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
That queen is so annoying,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Lord Farquaad And The Seven CGI Abominations,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Who is here after watching maleficent on abs cbn👍👍👍,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
The time the poisoned apple was the victim,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
"Seven dwarfs? Nah, we got the seven stages of grief watching this trailer.",negative,iV46TJKL8cU,0.8,0.15,0.05,14358,https://www.youtube.com/watch?v=iV46TJKL8cU
Good film,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"It was so obvious that the queen would end up being the antagonist. I wish she would’ve grown to appreciate maleficent and her people, and fight along side them against something else.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I swear Walt Disney got bored and made this for fun 🙏,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
